playlist,title,publishedAt,viewCount,likeCount,dislikeCount,favoriteCount,commentCount,duration
Рики Музыка -  Поем вместе!,Джони Джони 👶Johny Johny Yes Papa на русском! Пой с нами! Песенка и мультфильм,2017-12-20T08:41:07Z,350197945,892257,563388,0,0,116
Рики Музыка -  Поем вместе!,"Разминка и зарядка - физминутка для детей! 🏀🏋 💪 Head, Shoulders 🎤Алина Кукушкина",2018-01-03T14:16:17Z,286614,396,215,0,7,114
Рики Музыка -  Поем вместе!,Спокойной ночи! 🍬🍭🎡 Ten in the Bed - Nursery Rhymes Loo Loo Kids Collection! 🐻,2018-01-12T12:03:19Z,325332,323,216,0,12,573
Рики Музыка -  Поем вместе!,Спокойной ночи! 🌜Ten in the bed 🐵 Песенка-считалочка 😄Колыбельная,2018-01-20T07:00:01Z,7613624,12206,7742,0,0,162
Рики Музыка -  Поем вместе!,"If you're happy 😜 Если весело живется, делай так! Мультфильм для детей I Nursery Rhymes",2018-01-26T11:59:52Z,1291448,1885,1025,0,11,126
Рики Музыка -  Поем вместе!,Жили у Бабуси Два Весёлых Гуся 🐤 Песни Для Детей I Мультфильм и караоке - Бурёнка Даша,2018-01-31T09:27:42Z,164694,260,132,0,0,155
Рики Музыка -  Поем вместе!,Семья пальчиков | The Finger Family Song | Loo Loo Kids Nursery Rhymes in Russian,2018-02-02T11:44:02Z,305921,344,215,0,0,89
Рики Музыка -  Поем вместе!,Баю Бай 😴 Колыбельная для малышей 🛌 Буренка Даша I Караоке,2017-12-22T09:17:40Z,233732,334,129,0,2,118
Рики Музыка -  Поем вместе!,В лесу родилась ёлочка 🎄 Песенка и мультфильм для детей 🎅 Бурёнка Даша I Караоке,2017-12-15T15:20:09Z,257900,1116,731,0,9,123
Рики Музыка -  Поем вместе!,Автобус 🚍 Wheels on the Bus I Мультфильм и песенка 🚦 Смотрим и поём!,2017-12-16T08:27:53Z,629329,534,400,0,0,135
Новый год со Смешариками! Празднуем с любимыми героями!,Лучшие зимние серии про спорт! | Смешарики 2D. Сборник,2021-01-14T12:00:11Z,357466,3299,376,0,0,2921
Новый год со Смешариками! Празднуем с любимыми героями!,Сборник лучших новогодних серий 🎄🎅 ТОП - 10 | Смешарики 2D | Новый год со Смешариками,2020-12-24T12:00:09Z,533083,6681,717,0,0,3637
Новый год со Смешариками! Празднуем с любимыми героями!,Большой сборник зимних ❄️ и новогодних 🎄 серий! | Смешарики 2D. МЕГА сборник!,2020-12-30T12:00:11Z,780362,5257,658,0,0,12327
Новый год со Смешариками! Празднуем с любимыми героями!,Сборник новогодних серий | Смешарики 2D,2017-12-28T08:30:00Z,5871208,25537,4885,0,0,5099
Новый год со Смешариками! Празднуем с любимыми героями!,ВСЕ новогодние символы вместе! - Новогодний сборник серий | Смешарики,2019-11-29T09:00:11Z,7932991,16066,4915,0,0,8371
Новый год со Смешариками! Празднуем с любимыми героями!,Сборник символов года - Новогодние серии | Смешарики,2017-12-25T08:30:00Z,5486202,13723,2977,0,382,7636
Новый год со Смешариками! Празднуем с любимыми героями!,Все новогодние серии! | Смешарики.Пин-Код,2018-01-03T08:30:01Z,1249509,4300,637,0,0,3542
Новый год со Смешариками! Празднуем с любимыми героями!,"Сборник новогодних серий, часть 1 | Смешарики Пин-код. Обучающие мультфильмы",2018-12-21T08:58:41Z,1089181,undefined,undefined,0,undefined,2188
Новый год со Смешариками! Празднуем с любимыми героями!,Сборник лучших зимних серий! | Смешарики 2D,2019-12-10T08:30:13Z,9181678,25872,5607,0,0,9813
Новый год со Смешариками! Празднуем с любимыми героями!,"Сборник новогодних серий, часть 2 | Смешарики Пин-код. Обучающие мультфильмы",2018-12-28T08:57:44Z,1355985,undefined,undefined,0,undefined,2183
Новый год со Смешариками! Празднуем с любимыми героями!,Смешарики 2D | Час вместе с любимыми героями! Новогодний выпуск! - Лучшие серии,2018-12-25T08:30:00Z,2869476,13086,2285,0,0,4751
Новый год со Смешариками! Празднуем с любимыми героями!,Новогодняя сказка. Часть 1 - Смешарики 2D  | Мультфильмы для детей,2013-02-06T10:54:37Z,6348008,9277,1776,0,3,391
Новый год со Смешариками! Празднуем с любимыми героями!,Все серии подряд. Часть 8 | Смешарики 2D в HD!,2018-12-21T08:30:01Z,4662033,17706,2705,0,71,5476
Новый год со Смешариками! Празднуем с любимыми героями!,Новый год по-взрослому  - Смешарики. ПИН - код | Познавательные мультфильмы,2018-01-12T08:30:00Z,5700724,34610,5317,0,70,813
Новый год со Смешариками! Празднуем с любимыми героями!,Секрет совершенства - Смешарики. ПИН - код | Познавательные мультфильмы,2013-12-29T06:00:00Z,4933836,9280,1387,0,2,780
Новый год со Смешариками! Празднуем с любимыми героями!,Лунный заяц.Часть 1 - Смешарики 2D | Мультфильмы для детей,2013-06-13T09:36:48Z,2411072,5044,638,0,4,391
Новый год со Смешариками! Празднуем с любимыми героями!,"Плюс снег, минус елка - Смешарики 2D | Мультфильмы для детей",2011-06-28T08:41:40Z,5625478,6948,1537,0,14,390
Новый год со Смешариками! Празднуем с любимыми героями!,Новогодние серии. Часть 2 -  Смешарики 2D. Все серии подряд | Мультфильмы для детей и взрослых,2014-12-31T11:44:14Z,2180199,2914,585,0,9,1975
Новый год со Смешариками! Празднуем с любимыми героями!,Операция Дед мороз - Смешарики 2D | Мультфильмы для детей,2011-06-17T13:38:20Z,4670829,9904,1089,0,109,390
Новый год со Смешариками! Празднуем с любимыми героями!,Новогодние серии. Часть 1 -  Смешарики 2D. Все серии подряд | Мультфильмы для детей и взрослых,2014-12-24T14:00:08Z,3317435,5330,1001,0,2,2221
Новый год со Смешариками! Празднуем с любимыми героями!,"То, что нельзя объяснить  - Смешарики. ПИН - код | Познавательные мультфильмы",2014-08-28T06:00:01Z,5036844,15176,1073,0,60,840
Новый год со Смешариками! Празднуем с любимыми героями!,Петя Юрского Периода - Смешарики. ПИН - код | Познавательные мультфильмы,2017-09-01T08:24:08Z,3500672,21765,2038,0,115,799
Новый год со Смешариками! Празднуем с любимыми героями!,Маскарад - Смешарики 2D | Мультфильмы для детей,2011-06-27T12:06:08Z,7675075,22869,3823,0,45,391
Новый год со Смешариками! Празднуем с любимыми героями!,Баранка - Смешарики. ПИН - код | Познавательные мультфильмы,2015-04-14T13:00:00Z,18498615,31819,7507,0,0,781
Новый год со Смешариками! Празднуем с любимыми героями!,Новогодний эфир - Смешарики. Новые приключения |Мультфильмы для детей,2013-12-28T06:00:00Z,11120850,16926,3437,0,72,620
Новый год со Смешариками! Празднуем с любимыми героями!,С новым хрумом. Часть 1 - Смешарики 2D | Мультфильмы для детей,2013-11-22T09:00:00Z,9699075,11498,2099,0,38,390
